tag,method,precision,kappa,shape_a,scope,p,log_r_target,n_attempts,n_success,success_definition,n_above_target_all_attempts,n_above_target_and_returned,failure_atom_mass_per_attempt,per_attempt_law_has_failure_atom,per_attempt_quantile_reported,per_attempt_quantile_reason,tail_mass_per_attempt,tail_mass_per_attempt_lo,tail_mass_per_attempt_hi,returned_tail_ratio_per_attempt,returned_tail_ratio_per_attempt_lo,returned_tail_ratio_per_attempt_hi,tail_mass_conditional_on_success,tail_mass_conditional_on_success_lo,tail_mass_conditional_on_success_hi,returned_tail_ratio_conditional_on_success,returned_tail_ratio_conditional_on_success_lo,returned_tail_ratio_conditional_on_success_hi,boot_conf,boot_resamples,boot_kind,boot_n_seeds,boot_n_per_seed,protocol_sha256
libstdcxx,LEGACY,double,0.505,0.0050000000000000044,pooled,0.999,691.0814963215446,5000000,4879352,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5026,0,0.024129599999999973,true,false,"the per-attempt law of this method puts an atom of mass 0.0241296 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.505,0.0050000000000000044,pooled,0.9999,921.3400056209603,5000000,4879352,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",464,0,0.024129599999999973,true,false,"the per-attempt law of this method puts an atom of mass 0.0241296 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.51,0.010000000000000009,pooled,0.99,230.56359981177187,5000000,4997059,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49749,46808,0.0005882000000000387,true,false,"the per-attempt law of this method puts an atom of mass 0.0005882 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0093616,0.0055,0.01120049999999992,0.9361599999999991,0.5499999999999995,1.120049999999991,0.009367109733945507,0.005502198128426123,0.011208972783271156,0.9367109733945499,0.5502198128426118,1.1208972783271145,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.51,0.010000000000000009,pooled,0.999,345.692854461474,5000000,4997059,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5021,2080,0.0005882000000000387,true,false,"the per-attempt law of this method puts an atom of mass 0.0005882 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.000416,0.0,0.0014,0.4159999999999996,0.0,1.3999999999999988,0.0004162448352120717,0.0,0.0014009806864805363,0.41624483521207134,0.0,1.400980686480535,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.51,0.010000000000000009,pooled,0.9999,460.82210911118176,5000000,4997059,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",474,0,0.0005882000000000387,true,false,"the per-attempt law of this method puts an atom of mass 0.0005882 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.75,0.25,pooled,0.99,9.479646273964422,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49783,49783,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0099566,0.0062,0.0125,0.9956599999999991,0.6199999999999994,1.249999999999999,0.0099566,0.0063,0.0125,0.9956599999999991,0.6299999999999994,1.249999999999999,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.75,0.25,pooled,0.999,14.08481646403701,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",4988,4988,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0009976,0.0002,0.0023,0.997599999999999,0.19999999999999984,2.299999999999998,0.0009976,0.0002,0.0022,0.997599999999999,0.19999999999999984,2.199999999999998,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,double,0.75,0.25,pooled,0.9999,18.689986650025734,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",473,473,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",9.46e-05,0.0,0.0,0.9460000000001041,0.0,0.0,9.46e-05,0.0,0.0,0.9460000000001041,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.55,0.050000000000000044,pooled,0.99,46.34999351481097,5000000,4971311,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",50121,21432,0.005737800000000015,true,false,"the per-attempt law of this method puts an atom of mass 0.0057378 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0042864,0.0017,0.0054,0.42863999999999963,0.16999999999999985,0.5399999999999996,0.00431113643865773,0.0017107744589120897,0.005526530108060041,0.4311136438657726,0.17107744589120882,0.5526530108060036,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.55,0.050000000000000044,pooled,0.999,69.3758444447514,5000000,4971311,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5007,0,0.005737800000000015,true,false,"the per-attempt law of this method puts an atom of mass 0.0057378 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.55,0.050000000000000044,pooled,0.9999,92.40169537469296,5000000,4971311,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",524,0,0.005737800000000015,true,false,"the per-attempt law of this method puts an atom of mass 0.0057378 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.6,0.09999999999999998,pooled,0.99,23.316165495932108,5000000,4999814,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",50152,49966,3.719999999995949e-05,true,false,"the per-attempt law of this method puts an atom of mass 3.72e-05 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0099932,0.0081,0.014,0.9993199999999992,0.8099999999999993,1.3999999999999988,0.009993571760869504,0.0081,0.0143,0.9993571760869495,0.8099999999999993,1.4299999999999988,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.6,0.09999999999999998,pooled,0.999,34.829090960902334,5000000,4999814,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",4976,4790,3.719999999995949e-05,true,false,"the per-attempt law of this method puts an atom of mass 3.72e-05 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.000958,0.00019950000000000474,0.0017,0.9579999999999991,0.19950000000000456,1.6999999999999984,0.0009580356389257681,0.0002,0.0017,0.9580356389257673,0.19999999999999984,1.6999999999999984,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.6,0.09999999999999998,pooled,0.9999,46.34201642587313,5000000,4999814,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",514,328,3.719999999995949e-05,true,false,"the per-attempt law of this method puts an atom of mass 3.72e-05 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",6.56e-05,0.0,0.0,0.6560000000000722,0.0,0.0,6.560244041078328e-05,0.0,0.0,0.6560244041079051,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.75,0.25,pooled,0.99,9.479646273964422,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49946,49946,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0099892,0.0058,0.0136,0.9989199999999991,0.5799999999999994,1.3599999999999988,0.0099892,0.005999500000000005,0.0137,0.9989199999999991,0.59995,1.3699999999999988,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.75,0.25,pooled,0.999,14.08481646403701,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5017,5017,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0010034,0.0005,0.0029,1.0033999999999992,0.49999999999999956,2.8999999999999972,0.0010034,0.0004,0.0029,1.0033999999999992,0.3999999999999997,2.8999999999999972,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,LEGACY,float,0.75,0.25,pooled,0.9999,18.689986650025734,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",539,539,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0001078,0.0,0.0006,1.0780000000001189,0.0,6.00000000000066,0.0001078,0.0,0.0006,1.0780000000001189,0.0,6.00000000000066,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.501,0.0010000000000000009,pooled,0.99,2302.8917684116877,5000000,2540603,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49750,0,0.49187939999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.491879 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.501,0.0010000000000000009,pooled,0.999,3454.184314908709,5000000,2540603,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5028,0,0.49187939999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.491879 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.501,0.0010000000000000009,pooled,0.9999,4605.4768614057875,5000000,2540603,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",469,0,0.49187939999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.491879 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.505,0.0050000000000000044,pooled,0.99,460.8229870221404,5000000,4856091,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49743,0,0.02878179999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.0287818 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.505,0.0050000000000000044,pooled,0.999,691.0814963215446,5000000,4856091,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5026,0,0.02878179999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.0287818 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.505,0.0050000000000000044,pooled,0.9999,921.3400056209603,5000000,4856091,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",464,0,0.02878179999999997,true,false,"the per-attempt law of this method puts an atom of mass 0.0287818 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.51,0.010000000000000009,pooled,0.99,230.56359981177187,5000000,4995826,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49749,45575,0.0008348000000000244,true,false,"the per-attempt law of this method puts an atom of mass 0.0008348 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.009115,0.0054,0.0109,0.9114999999999992,0.5399999999999996,1.089999999999999,0.009122615559469045,0.0053058337644882846,0.010914188444978472,0.9122615559469036,0.530583376448828,1.0914188444978463,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.51,0.010000000000000009,pooled,0.999,345.692854461474,5000000,4995826,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5021,847,0.0008348000000000244,true,false,"the per-attempt law of this method puts an atom of mass 0.0008348 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0001694,0.0,0.0009,0.16939999999999986,0.0,0.8999999999999991,0.00016954153327197546,0.0,0.0009013524794403142,0.1695415332719753,0.0,0.9013524794403134,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.51,0.010000000000000009,pooled,0.9999,460.82210911118176,5000000,4995826,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",474,0,0.0008348000000000244,true,false,"the per-attempt law of this method puts an atom of mass 0.0008348 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.75,0.25,pooled,0.99,9.479646273964422,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49783,49783,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0099566,0.0063,0.0125,0.9956599999999991,0.6299999999999994,1.249999999999999,0.0099566,0.0063,0.0126,0.9956599999999991,0.6299999999999994,1.259999999999999,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.75,0.25,pooled,0.999,14.08481646403701,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",4988,4988,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0009976,0.0002,0.00220049999999992,0.997599999999999,0.19999999999999984,2.200499999999918,0.0009976,0.0002,0.0022,0.997599999999999,0.19999999999999984,2.199999999999998,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,double,0.75,0.25,pooled,0.9999,18.689986650025734,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",473,473,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",9.46e-05,0.0,0.0,0.9460000000001041,0.0,0.0,9.46e-05,0.0,0.0,0.9460000000001041,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.55,0.050000000000000044,pooled,0.99,46.34999351481097,5000000,4938930,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",50121,0,0.012213999999999947,true,false,"the per-attempt law of this method puts an atom of mass 0.012214 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.55,0.050000000000000044,pooled,0.999,69.3758444447514,5000000,4938930,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5007,0,0.012213999999999947,true,false,"the per-attempt law of this method puts an atom of mass 0.012214 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.55,0.050000000000000044,pooled,0.9999,92.40169537469296,5000000,4938930,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",524,0,0.012213999999999947,true,false,"the per-attempt law of this method puts an atom of mass 0.012214 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.6,0.09999999999999998,pooled,0.99,23.316165495932108,5000000,4999269,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",50152,49421,0.00014619999999998523,true,false,"the per-attempt law of this method puts an atom of mass 0.0001462 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0098842,0.0081,0.0142,0.9884199999999991,0.8099999999999993,1.4199999999999988,0.009885645281340132,0.008,0.0142,0.9885645281340123,0.7999999999999993,1.4199999999999988,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.6,0.09999999999999998,pooled,0.999,34.829090960902334,5000000,4999269,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",4976,4245,0.00014619999999998523,true,false,"the per-attempt law of this method puts an atom of mass 0.0001462 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.000849,0.00019950000000000474,0.0017,0.8489999999999993,0.19950000000000456,1.6999999999999984,0.0008491241419495531,0.0001,0.0017,0.8491241419495523,0.09999999999999992,1.6999999999999984,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.6,0.09999999999999998,pooled,0.9999,46.34201642587313,5000000,4999269,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",514,0,0.00014619999999998523,true,false,"the per-attempt law of this method puts an atom of mass 0.0001462 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.75,0.25,pooled,0.99,9.479646273964422,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",49946,49946,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0099892,0.0058,0.0136,0.9989199999999991,0.5799999999999994,1.3599999999999988,0.0099892,0.005899500000000005,0.0135,0.9989199999999991,0.58995,1.3499999999999988,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.75,0.25,pooled,0.999,14.08481646403701,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",5017,5017,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0010034,0.0005,0.0029,1.0033999999999992,0.49999999999999956,2.8999999999999972,0.0010034,0.0004,0.0029,1.0033999999999992,0.3999999999999997,2.8999999999999972,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
libstdcxx,QF,float,0.75,0.25,pooled,0.9999,18.689986650025734,5000000,5000000,"a three-vector reached the caller: terminal category finite, finite_but_wrong or overflow_returned_finite",539,539,0.0,false,false,"the per-attempt law of this method puts an atom of mass 0 on failure, so its upper quantiles are undefined; the tail MASS above the target quantile is reported instead",0.0001078,0.0,0.0006,1.0780000000001189,0.0,6.00000000000066,0.0001078,0.0,0.0006,1.0780000000001189,0.0,6.00000000000066,0.99,10000,cluster_over_seeds,5,2000,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
